,Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Code_postal,Telephone,Mail,Site_web,Commune,Description
2586,Stel Co,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.336359,55.478537,"Résidence Safrannière - 10, rue Presbytère",97410,+33 2 62 24 81 37,,,Saint-Pierre,
2589,Christophine (La),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Guesthouse|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/BedAndBreakfast,-21.05951553,55.30830632,"21, route Hubert Delisle",97435,+33 2 62 32 87 60,la.christophine@wanadoo.fr,http://www.la-christophine.com/,Saint-Paul,
2590,Carillon (Le),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#StopOverOrGroupLodge|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.132104,55.471365,"1, route des Thermes",97413,+33 2 62 31 82 88,lecarillon.jfr@hotmail.fr,http://le-carillon.allonslareunion.com/,Cilaos,
2591,Table de Mimi'M (La),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#FarmhouseInn|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.328051,55.490384,7 allée des Muguets,97410,+33 2 62 25 61 90,,,Saint-Pierre,
2592,Phoenix (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.338817,55.478856,"8, rue Marius et Ary Leblond",97410,+33 2 62 96 44 02,,,Saint-Pierre,
2593,Utopia,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.33890661,55.47905648,"8, rue Marius et Ary Leblond",97410,+33 2 62 35 15 83,sarl.phoenix@wanadoo.fr,,Saint-Pierre,
2598,Fleurs de Lys,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.92789092,55.66028762,"325, chemin Bel Ombre
Parc Nautique du Colosse
Champ Borne",97440,+33 2 62 40 90 98,fleursdelys@orange.fr,,Saint-André,
2599,A La Maison,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Guesthouse|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/BedAndBreakfast,-21.369707,55.632864,"108, chemin des Prunes",97480,+33 2 62 10 29 44,,,Saint-Joseph,
2600,Passion Libre,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.875079,55.453153,"3, rue Charles Gounod",97400,+33 2 62 93 08 74,,,Saint-Denis,
2601,Café des Arts (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.87563523,55.45323416,"3, rue Charles Gounod",97400,+33 2 62 21 36 35,,,Saint-Denis,
2602,Chez Lulu,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.16539559,55.28766363,"4, rue Barrelier",97436,+33 2 62 34 89 53,,,Saint-Leu,
2603,Pointes Blanches (Les),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.259394,55.36924,"35, chemin Bois de Nèfles",97427,+33 6 92 43 74 08,manmartine@hotmail.fr,http://www.location-pointes-blanches.com/,L'Étang-Salé,
2604,Eté Indien Le Port,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.957768,55.316723,Lot 01A - Centre Commercial Cap Sacré Cœur,97420,+33 2 63 00 02 00,leport@ete-indien.re,https://www.ete-indien.re/,Le Port,
2607,Bongalow Ti'Fleur,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.232826,55.552792,"222, rue Pierre Rivals",97418,+33 6 92 23 76 22,,,Le Tampon,
2608,Asian Food Yummy,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.933524,55.292234,2 rue de l'Est,97420,+33 2 62 42 16 49,,,Le Port,
2609,Gîtes des Canelles,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.245799,55.470196,14/16 impasse des Canelles,97414,+33 6 92 69 85 38,,,Entre-Deux,
2610,Lodge d'Eden,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#FarmhouseInn|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.000286,55.653953,"5, chemin de la Caroline",97412,+33 6 92 64 62 09,lodgededen@gmail.com,https://www.lodgededen974.fr/,Bras-Panon,
2611,Azurtech Parapente,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,-21.15065221,55.27586506,"3, impasse des Plongeurs - BP36",97436,+33 2 62 34 91 89,contact@azurtech.com,http://www.azurtech.com/,Saint-Leu,
2613,D.C.P. (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.053,55.226,"2, place Paul Julius Bénard",97434,+33 2 62 33 02 96,j.c.lavit@wanadoo.fr,,Saint-Paul,
2614,Annie Locations,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.220711,55.31439,"6, rue des Moutardiers",97424,+33 6 92 77 14 41,acmb.jean-francois.maillot@orange.fr,,Saint-Leu,
2615,3 Brasseurs (Les),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.900086,55.51741,"Centre Commercial Duparc - 32, rue Michel Ange",97438,+33 2 62 21 17 27,ste-marie@les3brasseurs.re,http://www.les3brasseurs.re/,Sainte-Marie,
2616,Fleur de Prune,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.245361,55.591922,"96, route Notre Dame de la Paix - Petite Ferme",97418,+33 6 92 33 42 31,lasource.coco@hotmail.fr,,Le Tampon,
2618,Refuge de la Caverne Dufour (Piton des Neiges),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#StopOverOrGroupLodge|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.109766,55.496334,Piton des Neiges,97413,+33 2 62 90 78 78,,,Cilaos,
2619,Bacchus (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.89797489,55.49474447,"19-21, rue Eudoxie Nonge",97490,+33 2 62 72 02 19,,,Saint-Denis,
2620,Appartement de Nat,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.073519,55.224676,"63, rue des Maldives - Appt 45C",97434,+33 6 92 77 56 60,,,Saint-Paul,
2621,Junot Marie Reine,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.34245,55.472168,"2, rue François Isautier - Appt 9 résidence Albany",97410,+33 2 62 57 14 53,,,Saint-Pierre,
2622,Clotilde (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.88953531,55.48221716,"135, chemin Lory les Bas",97490,+33 2 62 28 78 02,,,Saint-Denis,
2624,Jungle Village,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,-21.051863,55.227313,"131, rue du Général de Gaulle",97434,+33 2 62 33 21 93,,,Saint-Paul,
2626,O'Ptit Nid Douillet,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.241585,55.48094,"111, rue Défaud",97414,+33 6 92 68 31 50,,,Entre-Deux,
2628,Case à Pâtes,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.339803,55.479361,"42, Rue Auguste Babet",97410,+33 2 62 43 85 32,,,Saint-Pierre,
2629,Hôtel Le Nathania,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Hotel|https://www.datatourisme.fr/ontology/core#HotelTrade|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/Hotel,-21.34294,55.474674,"12, rue François de Mahy",97410,+33 2 62 25 04 57,info@hotelnathania.fr,http://www.hotelnathania.com/,Saint-Pierre,
2631,Rhumerie,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,-21.051369,55.226887,"68, rue du Général de Gaulle",97434,+33 2 62 24 55 99,,,Saint-Paul,
2632,B&K 1,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.052351,55.71491,12 RN3,97470,+33 2 62 28 50 50,,,Saint-Benoît,
2633,Jubilé (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.3298,55.605889,"218, rue Jules Hoareau - Plaine des Grègues",97480,+33 6 92 63 98 17,,,Saint-Joseph,
2634,Caverne  des Hirondelles (La),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Guesthouse|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/BedAndBreakfast,-21.38096414,55.6278498,"10, rue de Parny",97480,+33 2 62 31 80 86,lacavernedeshirondelles@hotmail.com,http://www.location-chambre-bungalow-reunion.com/,Saint-Joseph,
2635,Caverne des Hirondelles (La),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.38096414,55.6278498,"10, rue de Parny",97480,+33 2 62 31 80 86,lacavernedeshirondelles@hotmail.com,http://www.location-chambre-bungalow-reunion.com/,Saint-Joseph,
2636,Maison du Géranium (La),https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#TechnicalHeritage,-21.050558,55.352149,"1400, route du Maïdo",97423,+33 6 92 82 15 00,maisongeranium@wanadoo.fr,,Saint-Paul,
2638,Resto Sheng,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.93230287,55.64356525,"151, rue Cambuston",97440,+33 2 62 46 33 66,,,Saint-André,
2639,Moon Walk (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.887735,55.464233,"9, boulevard Vauban",97400,+33 6 92 85 80 67,,,Saint-Denis,
2640,Gin Jet (Le),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,-20.88800443,55.464546,"9, boulevard Vauban",97400,+33 2 62 41 56 27,,http://www.ginget.re/,Saint-Denis,
2641,Bowling City,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,-20.88800443,55.464546,"9, boulevard Vauban",97400,+33 2 62 41 56 27,info@bowling.re,,Saint-Denis,
2643,New Delhi,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.87880224,55.45282688,"76, rue Jules Auber",97400,+33 2 62 20 22 22,,,Saint-Denis,
2645,FOS Réunion,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.198707,55.409379,"13, rue Georges Bizet",97421,+33 2 62 97 31 00,fosreunion@orange.fr,http://www.fos-reunion.re/,Saint-Louis,
2646,Nixon (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.903455,55.494435,17 rue de la Martinique - Zac Foucherolle,97490,+33 6 93 04 62 14,le.nixon@orange.fr,,Saint-Denis,
2648,Détente (La),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.34153063,55.47257922,"4, rue François Isautier",97410,+33 2 62 25 66 77,,,Saint-Pierre,
2651,Miel-Riz (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.048142,55.339985,"387, route du Maïdo",97423,+33 6 92 71 72 25,,,Saint-Paul,
2652,Verger Delatre - Cueillette de Goyavier,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#TechnicalHeritage,-21.13170728,55.61492483,Rue Pierre Cornu,97431,+33 6 92 56 39 50,delatre.mickael@wanadoo.fr,,La Plaine-des-Palmistes,
2653,Lauriers (Les),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.17357565,55.30525976,N° 139 - CD 13 - Etang,97436,+33 2 62 34 41 75,,,Saint-Leu,
2654,Laan Duangjan,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.003677,55.280564,14 rue Lambert,97460,+33 6 92 37 87 77,,,Saint-Paul,
2656,Pavillon d'Or (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.88118781,55.45891552,"224, rue Maréchal Leclerc",97400,+33 2 62 21 49 86,,,Saint-Denis,
2657,Palmier (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.87696735,55.45370109,"54, rue Victor Mac Auliffe",97400,+33 2 62 41 53 34,,,Saint-Denis,
2659,3ème Mi-Temps (La),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.030584,55.687786,"76, chemin Bélier - Bourbier-les-Hauts",97470,+33 2 62 50 01 76,,,Saint-Benoît,
2660,Cases Couleurs,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.19507939,55.28975849,"51, chemin de la Pépinière",97436,+33 2 62 55 75 55,jeanpierre.hibon@hotmail.fr,http://www.casescouleurs.com/,Saint-Leu,
2661,Filaos Green Lodge,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.140503,55.472875,"25, rue Roland Garros",97413,+33 6 92 52 26 50,chaletlocation.fl@gmail.com,http://filaos-green-lodge.business.site/,Cilaos,
2662,Prince Club (Le),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,-20.877749,55.455232,"108, rue Pasteur",97400,+33 6 92 38 28 28,,,Saint-Denis,
2663,Jonque Plus (La),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.34076026,55.46931873,"96, rue Four à chaux",97410,+33 2 62 96 09 09,,,Saint-Pierre,
2665,Chez Sandrine,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.142758,55.4695021,"15 b, chemin du Brûlé Marron",97413,+33 2 62 01 09 87,sandijoux@gmail.com,,Cilaos,
2667,Es-sens-ciel (L'),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#Guesthouse|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness|http://schema.org/BedAndBreakfast,-21.0447089,55.3314191,"237, route du Maido",97423,+33 2 62 55 37 75,,,Saint-Paul,
2669,M&G Traiteur Ile de La Réunion,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-21.292988,55.503305,"207, Condé Concession",97432,+33 2 62 59 94 56,,http://www.mgtraiteur-reunion.com/,Saint-Pierre,
2670,Austral Ulm,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#LeisureSportActivityProvider,-20.96325582,55.28228284,Base ULM - Z.A Cambaie,97460,+33 6 92 01 44 33,austral.ulm@gmail.com,http://www.austral-ulm.fr/,Saint-Paul,
2671,Sonata (Le),https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,-20.873728,55.449082,18 rue de Nice,97400,+33 2 62 23 55 68,joyfull.sarl@gmail.com,,Saint-Denis,
2672,Villa Cannelle,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.206078,55.299255,"1, impasse Orion",97424,+33 2 62 34 19 07,,,Saint-Leu,
2674,Thim Immo,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.343745,55.46894,"67, boulevard Hubert Delisle",97410,+33 6 92 00 46 21,thimimmo@gmail.com,,Saint-Pierre,
2675,Banc de Sable (Le),https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,-21.183937,55.291544,"3, impasse Jean Albany",97436,+33 6 92 66 70 60,rivasseaudavid@yahoo.fr,,Saint-Leu,
