,Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Code_postal,Telephone,Mail,Site_web,Commune,Description
7810,Marché Bastille,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#TechnicalHeritage|https://www.datatourisme.fr/ontology/core#CoveredMarket,48.85686161154542,2.3703128206238944,Boulevard Richard Lenoir,75011,+33 1 43 24 74 39,,https://www.paris.fr/marches,Paris,
7819,Marché Raspail,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#TechnicalHeritage|https://www.datatourisme.fr/ontology/core#CoveredMarket,48.84910214969278,2.3276098317383003,Boulevard Raspail - Entre les rues du Cherche-Midi et de Rennes,75006,+33 1 48 85 93 30,,https://www.paris.fr/marches,Paris,
7820,Les Ambassadeurs,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BarOrPub|http://schema.org/FoodEstablishment,48.8673,2.321130000000039,Hôtel de Crillon - 10 place de la Concorde,75008,+33 1 44 71 15 17,crillon.restauration@rosewoodhotels.com,https://www.rosewoodhotels.com/fr/hotel-de-crillon/dining/Bar-Les-Ambassadeurs,Paris,
7828,Passage des Princes,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#ParkAndGarden|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/Park,48.8716343,2.3392010000000028,5 boulevard des Italiens,75002,,,https://passagesetgaleries.fr/,Paris,
7830,Musée des années 30,http://schema.org/Museum|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#Museum|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/LocalBusiness,48.8358601,2.2392030999999406,Espace Landowski - 28 avenue André Morizet,92100,+33 1 55 18 53 00,resa.musee@mairie-boulogne-billancourt.fr,https://www.boulognebillancourt.com/,Boulogne-Billancourt,
7831,Église protestante unie des Billettes,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ReligiousSite,48.8581219,2.354874900000027,24 rue des Archives,75004,+33 1 42 77 70 09,eglisebillettes@gmail.com,http://www.eglise-billettes.org/,Paris,
7832,Île de loisirs de Saint-Quentin-en-Yvelines,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#ThemePark|http://schema.org/AmusementPark,48.783595,1.993623899999989,Rond-point Éric Tabarly - RD 912,78190,+33 1 30 16 44 40,infos@basedeloisirs78.fr,http://saint-quentin-en-yvelines.iledeloisirs.fr/,Trappes,
7834,Fondation Dubuffet,http://schema.org/Museum|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#Museum|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/LocalBusiness,48.712858,2.490966999999955,Rue du Moulin Neuf - Sente des Vaux - Ruelle aux Chevaux,94520,+33 1 47 34 12 63,,http://www.dubuffetfondation.com/,Périgny,
7835,Arlette Gruss,https://www.datatourisme.fr/ontology/core#CircusPlace|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace,48.8297359,2.4067890000000034,Pelouse de Reuilly - Bois de Vincennes,75012,+33 3 22 91 79 32,reservations@cirque-gruss.com,http://www.cirque-gruss.com/,Paris,
7836,Cali Sisters,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.86785507202149,2.3416378498077397,17 rue Notre-Dame des Victoires,75002,,goodvibes@thecalisisters.com,https://www.thecalisisters.com/,Paris,
7839,Le Severo,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,48.8316071,2.324321300000065,8 rue des Plantes,75014,+33 1 45 40 40 91,lesevero@sfr.fr,https://www.lesevero.fr/,Paris,
7840,Restaurant Gordon Ramsay au Trianon,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#GourmetRestaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.8099854,2.121291100000008,Trianon Palace Versailles - 1 boulevard de la Reine,78000,+33 1 30 84 50 18,reservations.trianon@hilton.com,http://www.trianonpalace.fr/,Versailles,
7841,Le 16e Sens,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.8663605,2.281494100000032,3 rue Gustave Courbet,75016,+33 1 45 53 46 46,,,Paris,
7842,Les Pères Populaires,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,48.8511716,2.401820199999974,46 rue de Buzenval,75020,+33 1 43 48 49 22,,,Paris,
7843,Juvia,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.87252910000001,2.311613999999963,105 rue du Faubourg Saint-Honoré,75008,+33 9 66 82 41 08,info@restaurant-juvia.com,http://restaurant-juvia.com/,Paris,
7844,Liza,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.8675365,2.340818300000024,14 rue de la Banque,75002,+33 1 55 35 00 66,info@restaurant-liza.com,http://www.restaurant-liza.com/,Paris,
7845,Il Goto,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.8408695,2.387253399999963,212 bis rue de Charenton,75012,+33 1 43 46 30 02,info@ilgoto.fr,http://www.ilgoto.fr/,Paris,
7846,Chez Francis,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|https://www.datatourisme.fr/ontology/core#BrasserieOrTavern|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.8649991,2.301721499999985,7 place de l'Alma,75008,+33 1 47 20 86 83,chezfrancis@gr-restaurants.fr,http://richard-paris.com/etablissements/chez-francis/,Paris,
7847,Faggio,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.881634,2.3466908999999987,72 rue de Rochechouart,75009,+33 1 40 37 44 02,contact@faggio.fr,https://www.instagram.com/faggio_paris/,Paris,
7848,L'As du Fallafel,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#FastFoodRestaurant|http://schema.org/FastFoodRestaurant|http://schema.org/FoodEstablishment,48.8574361,2.3590871000000107,34 rue des Rosiers,75004,+33 1 48 87 63 60,,,Paris,
7849,Bellota-Bellota - Tour Eiffel,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant|https://www.datatourisme.fr/ontology/core#FoodEstablishment,48.8604355,2.307418299999995,18 rue Jean Nicot,75007,+33 1 53 59 96 96,bellota-paris@bellota-bellota.com,http://www.bellota-bellota.com/,Paris,
7850,L'Épigramme,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.852733,2.341627000000017,9 rue l'Éperon,75006,+33 1 44 41 00 09,,https://www.lepigrammeparis.fr/,Paris,
7851,Pottoka,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,48.8581165,2.302636000000007,4 rue de l’Exposition,75007,+33 1 45 51 88 38,contact@pottoka.fr,http://www.pottoka.fr/,Paris,
7852,Le Camion qui fume,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.832448,2.3754884862479484,MK2 Bibliothèque - 132 avenue de France,75013,,contact@lecamionquifume.com,https://lecamionquifume.com/,Paris,
7853,L'Alsacien,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,48.8582894,2.35061829999995,6 rue Saint-Bon,75004,+33 1 42 77 64 22,,http://www.lalsacien.com/,Paris,
7854,Dalva,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,48.8659349,2.343633599999976,48 rue d’Argout,75002,+33 1 42 36 02 11,delmasseserge@gmail.com,,Paris,
7855,Au Bon Coin,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,48.8931109,2.337755600000037,49 rue des Cloys,75018,+33 1 46 06 91 36,,,Paris,
7856,Grom,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#IceCreamShop|http://schema.org/FoodEstablishment|http://schema.org/IceCreamShop,48.8532748,2.337111400000026,81 rue de Seine,75006,+33 1 40 46 92 60,info@grom.it,https://www.grom.it/fr,Paris,
7857,KGB - Kitchen Galerie Bis,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.85370520000001,2.3404742999999826,25 rue des Grands Augustins,75006,+33 1 46 33 00 85,zekitchen.galerie@wanadoo.fr,https://zekitchengalerie.fr/,Paris,
7858,Séjours & Affaires Paris Davout,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#CollectiveAccommodation|https://www.datatourisme.fr/ontology/core#HolidayResort|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.857719,2.4095350000000053,129 boulevard Davout,75020,+33 1 40 09 62 25,paris.davout@sejours-affaires.com,http://www.sejours-affaires.com/residence-hoteliere-aparthotel-paris-306.html,Paris,
7859,L'Arrosoir,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.8461452,2.378107,75 avenue Dausmenil,75012,+33 1 43 43 64 58,,http://www.restaurant-larrosoir.com/,Paris,
7860,L'Aller-Retour,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,48.8653492,2.3631511999999475,5 rue Charles-François Dupuis,75003,+33 1 42 78 01 21,lallerretour@gmail.com,http://laller-retour.com/,Paris,
7861,L'Atlantide,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.8830306,2.38113050000004,7 avenue de Laumière,75019,+33 1 42 45 09 81,,http://www.latlantide.fr/,Paris,
7862,Bar Tuileries,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BarOrPub|http://schema.org/FoodEstablishment,48.8657394,2.3274414999999635,The Westin Paris Vendôme - 3 rue de Castiglione,75001,+33 1 44 77 10 47,,http://www.tuileriesbar.fr/,Paris,
7863,Bert’s,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#FastFoodRestaurant|http://schema.org/FastFoodRestaurant|http://schema.org/FoodEstablishment,48.86248029999999,2.34638080000002,UGC Ciné Cité Les Halles - Forum des Halles,75001,+33 1 40 26 07 98,,https://www.berts.fr/,Paris,
7864,Septime la cave,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BarOrPub|http://schema.org/FoodEstablishment,48.8537761,2.3802028000000064,3 rue Basfroi,75011,+33 1 43 67 14 87,,http://www.septime-lacave.fr/,Paris,
7865,L’Arôme,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.8731975,2.308849099999975,3 rue Saint-Philippe du Roule,75008,+33 1 42 25 55 98,contact@larome.fr,https://www.larome.fr/,Paris,
7866,Amorino,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#IceCreamShop|http://schema.org/FoodEstablishment|http://schema.org/IceCreamShop,48.8520513,2.355778600000008,47 rue Saint-Louis-en-l’Île,75004,+33 1 44 07 48 08,,https://www.amorino.com/,Paris,
7867,Vivant Table,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.8738319,2.3496602999999823,43 rue des Petites Écuries,75010,+33 1 42 46 43 55,,https://vivantparis.com/,Paris,
7868,Le Georges,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Restaurant|http://schema.org/FoodEstablishment|http://schema.org/Restaurant,48.8608333,2.3516667000000098,Centre Pompidou - place Georges Pompidou,75004,+33 1 44 54 37 04,commercial@beaumarly.com,https://restaurantgeorgesparis.com/,Paris,
7869,D'chez eux,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BistroOrWineBar|http://schema.org/FoodEstablishment|http://schema.org/Winery,48.8534568,2.309285700000032,2 avenue Lowendal,75007,+33 1 47 05 52 55,info@chezeux.com,http://www.chezeux.com/,Paris,
7870,Le Comptoir des Canettes - Chez Georges,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#BarOrPub|http://schema.org/FoodEstablishment,48.8521507,2.3337805999999546,11 rue des Canettes,75006,+33 1 43 26 79 15,,http://www.facebook.com/barchezgeorges,Paris,
7876,Square Louise Michel,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#ParkAndGarden|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/Park,48.8855115,2.34371520000002,6 place Saint-Pierre,75018,,,https://www.paris.fr/,Paris,
7877,Chapelle Saint-Patrick,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ReligiousSite,48.844219,2.346000199999935,Collège des Irlandais - 5 rue des Irlandais,75005,+33 1 58 52 10 89,info@irishchaplaincyparis.fr,http://www.irishchaplaincyparis.fr/,Paris,
7879,Musée aéronautique et spatial Safran,http://schema.org/Museum|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#Museum|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/LocalBusiness,48.60763899327201,2.6531008364257787,Rond-point René Ravaud,77550,+33 1 60 59 41 66,info@museesafran.com,http://museesafran.com/,Réau,
7881,Square des Épinettes,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#ParkAndGarden|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/Park,48.8941464,2.3270436000000245,9 rue Maria Deraismes,75017,,,https://www.paris.fr/,Paris,
7883,Basilique du Sacré-Coeur de Montmartre,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ReligiousSite,48.8861832,2.3431200999999646,Parvis du Sacré-Coeur - 35 rue du Chevalier de la Barre,75018,+33 1 53 41 89 00,basilique@sacre-coeur-montmartre.com,http://www.sacre-coeur-montmartre.com/,Paris,
7884,Paroisse du Saint-Esprit,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ReligiousSite,48.838161,2.398140000000012,186 avenue Daumesnil,75012,+33 1 44 75 77 50,secretariat@st-esprit.org,http://www.st-esprit.org/,Paris,
7887,Musée Clemenceau,http://schema.org/Museum|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#Museum|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/LocalBusiness,48.8592396,2.2851261000000704,8 rue Benjamin Franklin,75116,+33 1 45 20 53 41,musee.clemenceau@wanadoo.fr,https://musee-clemenceau.fr/,Paris,
7888,Jardin du Luxembourg,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#ParkAndGarden|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/Park,48.8469529,2.3372850000000653,Rue de Médicis - Rue de Vaugirard,75006,+33 1 42 64 33 99,,http://www.senat.fr/visite/jardin,Paris,
7889,Musée Bossuet de Meaux,http://schema.org/Museum|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#Museum|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/LocalBusiness,48.96086990000001,2.878399800000011,Palais épiscopal - 5 place Charles de Gaulle,77100,+33 1 64 34 84 45,musee.bossuet@wanadoo.fr,http://www.musee-bossuet.fr/,Meaux,
7890,Église Saint-Georges de la Villette,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ReligiousSite,48.8792294,2.37456480000003,112 avenue Simon Bolivar,75019,+33 1 42 39 61 80,paroissesaintgeorges@orange.fr,http://saintgeorgesdelavillette.cef.fr/,Paris,
7892,Square Paul Painlevé,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#ParkAndGarden|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/Park,48.8502965,2.3445334000000457,2 place Paul Painlevé,75005,,,https://www.paris.fr/,Paris,
7894,Tour Saint-Jacques,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#RemarkableBuilding,48.8578789,2.34828379999999,Square de la tour Saint-Jacques,75004,+33 1 78 90 26 67,contact@toursaintjacques.fr,https://boutique.toursaintjacques.fr/,Paris,
7896,Jardins du Trocadéro,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#ParkAndGarden|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/Park,48.8612996,2.2865810000000693,Place du Trocadéro,75016,,,https://www.paris.fr/,Paris,
7899,Grande Mosquée de Paris,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#RemarkableBuilding,48.842049570993225,2.3551302799011182,2 bis place du Puits-de-l'Ermite,75005,+33 1 45 35 97 33,visites@mosqueedeparis.net,https://www.mosqueedeparis.net/,Paris,
7902,Sénat - Palais du Luxembourg,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#RemarkableBuilding,48.8491491,2.337325999999962,15 rue de Vaugirard,75006,,visites@senat.fr,http://www.senat.fr/,Paris,
7904,Square Louis XIII,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#ParkAndGarden|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/Park,48.8561925,2.365771099999961,30 place des Vosges,75004,,,https://www.paris.fr/,Paris,
7905,Jardin Casque d’Or,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#ParkAndGarden|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/Park,48.8543805,2.400717200000031,14 rue Michel de Bourges,75020,,,https://www.paris.fr/,Paris,
7906,Paroisse Saint-Vincent-de-Paul,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ReligiousSite,48.8787452,2.352406599999995,5 rue de Belzunce,75010,+33 1 48 78 47 47,secretariat.svp@orange.fr,http://www.paroissesvp.fr/,Paris,
7907,Paroisse de Notre-Dame de l'Assomption de Passy,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ReligiousSite,48.8554238,2.266607000000022,88 rue de l'Assomption,75016,+33 1 42 24 41 50,paroissendassomption@wanadoo.fr,http://ndassomptionpassy.com/,Paris,
7911,Église Saint-Gervais Saint-Protais,https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ReligiousSite,48.85551479999999,2.3547002999999904,13 rue des Barres,75004,+33 1 48 87 32 02,contact@jerusalem.cef.fr,https://paris.fraternites-jerusalem.org/,Paris,
7912,"Musée de la Grande Guerre, Meaux",http://schema.org/Museum|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#Museum|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/LocalBusiness,48.9713368,2.904113499999994,Rue Lazare Ponticelli,77100,+33 1 60 32 14 18,reservation.tourisme@meaux.fr,https://www.museedelagrandeguerre.com/,Meaux,
7913,Musée en herbe,http://schema.org/Museum|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#Museum|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/LocalBusiness,48.86011629999999,2.3421441000000414,23 rue de L'Arbre-Sec,75001,+33 1 40 67 97 66,musee-en-herbe@orange.fr,http://www.musee-en-herbe.com/,Paris,
